Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"scrollToElement(findTestObject(""Object Repository/Page_LoginPage_It-Right/span_New Business Quoting""), 2)",Chrome 103.0.5060.66,,,2022-07-07 11:32:09,2022-07-07 11:32:09,0.628s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/span_New Business Quoting""))",Chrome 103.0.5060.66,,,2022-07-07 11:32:09,2022-07-07 11:32:14,4.282s,PASSED
"click(findTestObject(""Page_PIR/Page_PIR_NBQ/button_QWProject""))",Chrome 103.0.5060.66,,,2022-07-07 11:32:14,2022-07-07 11:32:15,1.264s,PASSED
"setText(findTestObject(""Page_PIR/Page_PIR_NBQ/input_Restore previous parameters_search-qw-proj""), ""three"")",Chrome 103.0.5060.66,,,2022-07-07 11:32:15,2022-07-07 11:32:19,4.481s,PASSED
"click(findTestObject(""Page_PIR/Page_PIR_NBQ/button_TEST_PIR_THREE PARTS WITH DNP""))",Chrome 103.0.5060.66,,,2022-07-07 11:32:19,2022-07-07 11:32:20,0.733s,FAILED
,,,,,,,
Test Cases/Sanity/NBQ/QW Export Check,Chrome 103.0.5060.66,,,2022-07-07 11:32:20,2022-07-07 11:32:36,16.062s,FAILED
"openBrowser("""")",Chrome 103.0.5060.66,,,2022-07-07 11:32:21,2022-07-07 11:32:23,2.263s,PASSED
navigateToUrl(URL),Chrome 103.0.5060.66,,,2022-07-07 11:32:23,2022-07-07 11:32:25,2.248s,PASSED
"setText(findTestObject(""Page_LoginPage_It-Right/input_Sign in_username""), Username)",Chrome 103.0.5060.66,,,2022-07-07 11:32:25,2022-07-07 11:32:26,0.867s,PASSED
"setEncryptedText(findTestObject(""Page_LoginPage_It-Right/input_Sign in_password""), Password)",Chrome 103.0.5060.66,,,2022-07-07 11:32:26,2022-07-07 11:32:27,0.496s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/button_Sign in""))",Chrome 103.0.5060.66,,,2022-07-07 11:32:27,2022-07-07 11:32:29,2.488s,PASSED
maximizeWindow(),Chrome 103.0.5060.66,,,2022-07-07 11:32:29,2022-07-07 11:32:29,0.159s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/Three line icon""))",Chrome 103.0.5060.66,,,2022-07-07 11:32:29,2022-07-07 11:32:30,0.460s,PASSED
"scrollToElement(findTestObject(""Object Repository/Page_LoginPage_It-Right/span_New Business Quoting""), 0)",Chrome 103.0.5060.66,,,2022-07-07 11:32:30,2022-07-07 11:32:31,0.746s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/span_New Business Quoting""))",Chrome 103.0.5060.66,,,2022-07-07 11:32:31,2022-07-07 11:32:35,4.109s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/button_QWProject_qw-caret""))",Chrome 103.0.5060.66,,,2022-07-07 11:32:35,2022-07-07 11:32:36,1.465s,FAILED
,,,,,,,
Test Cases/Sanity/NBQ/QW Restore project,Chrome 103.0.5060.66,,,2022-07-07 11:32:36,2022-07-07 11:32:53,16.477s,FAILED
"openBrowser("""")",Chrome 103.0.5060.66,,,2022-07-07 11:32:36,2022-07-07 11:32:38,2.263s,PASSED
navigateToUrl(URL),Chrome 103.0.5060.66,,,2022-07-07 11:32:38,2022-07-07 11:32:41,2.237s,PASSED
"setText(findTestObject(""Page_LoginPage_It-Right/input_Sign in_username""), Username)",Chrome 103.0.5060.66,,,2022-07-07 11:32:41,2022-07-07 11:32:42,0.908s,PASSED
"setEncryptedText(findTestObject(""Page_LoginPage_It-Right/input_Sign in_password""), Password)",Chrome 103.0.5060.66,,,2022-07-07 11:32:42,2022-07-07 11:32:42,0.588s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/button_Sign in""))",Chrome 103.0.5060.66,,,2022-07-07 11:32:42,2022-07-07 11:32:45,2.667s,PASSED
maximizeWindow(),Chrome 103.0.5060.66,,,2022-07-07 11:32:45,2022-07-07 11:32:45,0.224s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/Three line icon""))",Chrome 103.0.5060.66,,,2022-07-07 11:32:45,2022-07-07 11:32:46,0.485s,PASSED
"scrollToElement(findTestObject(""Object Repository/Page_LoginPage_It-Right/span_New Business Quoting""), 0)",Chrome 103.0.5060.66,,,2022-07-07 11:32:46,2022-07-07 11:32:46,0.678s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/span_New Business Quoting""))",Chrome 103.0.5060.66,,,2022-07-07 11:32:46,2022-07-07 11:32:51,4.828s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/button_QWProject_qw-caret""))",Chrome 103.0.5060.66,,,2022-07-07 11:32:51,2022-07-07 11:32:53,1.582s,FAILED
