Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Page_DIR/button_OK""))",Chrome 101.0.4951.54,,,2022-05-17 16:39:13,2022-05-17 16:39:14,0.425s,PASSED
delay(3),Chrome 101.0.4951.54,,,2022-05-17 16:39:14,2022-05-17 16:39:17,3.011s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/div_Create Project""), 3)",Chrome 101.0.4951.54,,,2022-05-17 16:39:17,2022-05-17 16:39:17,0.388s,PASSED
"click(findTestObject(""Page_DIR/input__dueDate""))",Chrome 101.0.4951.54,,,2022-05-17 16:39:17,2022-05-17 16:39:18,0.438s,PASSED
delay(3),Chrome 101.0.4951.54,,,2022-05-17 16:39:18,2022-05-17 16:39:21,3.006s,PASSED
"click(findTestObject(""Page_DIR/span_Month""))",Chrome 101.0.4951.54,,,2022-05-17 16:39:21,2022-05-17 16:39:21,0.429s,PASSED
"scrollToElement(findTestObject(""Page_DIR/span_December (1)""), 2, STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-17 16:39:21,2022-05-17 16:39:22,0.410s,PASSED
"click(findTestObject(""Page_Design It Right/span_December (1)""))",Chrome 101.0.4951.54,,,2022-05-17 16:39:22,2022-05-17 16:39:22,0.406s,PASSED
delay(2),Chrome 101.0.4951.54,,,2022-05-17 16:39:22,2022-05-17 16:39:24,2.010s,PASSED
"click(findTestObject(""Page_DIR/span_Year""))",Chrome 101.0.4951.54,,,2022-05-17 16:39:24,2022-05-17 16:39:24,0.425s,PASSED
delay(2),Chrome 101.0.4951.54,,,2022-05-17 16:39:24,2022-05-17 16:39:26,2.018s,PASSED
"scrollToElement(findTestObject(""Page_DIR/span_2024 (1)""), 2)",Chrome 101.0.4951.54,,,2022-05-17 16:39:26,2022-05-17 16:39:27,0.373s,PASSED
"click(findTestObject(""Page_DIR/span_2024 (1)""))",Chrome 101.0.4951.54,,,2022-05-17 16:39:27,2022-05-17 16:39:27,0.379s,PASSED
delay(2),Chrome 101.0.4951.54,,,2022-05-17 16:39:27,2022-05-17 16:39:29,2.010s,PASSED
"click(findTestObject(""Page_DIR/div_31 - Copy""))",Chrome 101.0.4951.54,,,2022-05-17 16:39:29,2022-05-17 16:39:30,0.473s,PASSED
delay(2),Chrome 101.0.4951.54,,,2022-05-17 16:39:30,2022-05-17 16:39:32,2.008s,PASSED
"setText(findTestObject(""Page_DIR/textarea_Comments_comments""), ""Test"")",Chrome 101.0.4951.54,,,2022-05-17 16:39:32,2022-05-17 16:40:36,1m - 4.112s,PASSED
"scrollToElement(findTestObject(""Page_DIR/button_Create""), 2)",Chrome 101.0.4951.54,,,2022-05-17 16:40:36,2022-05-17 16:41:08,32.592s,PASSED
"click(findTestObject(""Page_DIR/button_Create""))",Chrome 101.0.4951.54,,,2022-05-17 16:41:08,2022-05-17 16:41:40,31.701s,PASSED
delay(7),Chrome 101.0.4951.54,,,2022-05-17 16:41:40,2022-05-17 16:41:47,7.018s,PASSED
"waitForElementPresent(findTestObject(""Page_DIR/div_Project success msg""), 3)",Chrome 101.0.4951.54,,,2022-05-17 16:41:47,2022-05-17 16:41:55,8.236s,PASSED
delay(3),Chrome 101.0.4951.54,,,2022-05-17 16:41:55,2022-05-17 16:41:58,3.006s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/div_Project success msg""), 3)",Chrome 101.0.4951.54,,,2022-05-17 16:41:58,2022-05-17 16:41:59,0.383s,PASSED
delay(2),Chrome 101.0.4951.54,,,2022-05-17 16:41:59,2022-05-17 16:42:01,2.008s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/td_FileName_Dummy""), 2)",Chrome 101.0.4951.54,,,2022-05-17 16:42:01,2022-05-17 16:42:01,0.393s,PASSED
"verifyElementAttributeValue(findTestObject(""Page_DIR/td_FileName_Dummy""), ""text"", GBSAF_FileName, 3)",Chrome 101.0.4951.54,,,2022-05-17 16:42:01,2022-05-17 16:42:02,0.440s,PASSED
"click(findTestObject(""Page_DIR/span_Welcome Thangasumathy Jayakumar""))",Chrome 101.0.4951.54,,,2022-05-17 16:42:02,2022-05-17 16:42:02,0.423s,PASSED
"click(findTestObject(""Page_DIR/a_Logout""))",Chrome 101.0.4951.54,,,2022-05-17 16:42:02,2022-05-17 16:42:03,0.866s,PASSED
