Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_Price It Right/button_Apply""))",Chrome 102.0.5005.115,,,2022-06-27 11:15:26,2022-06-27 11:15:26,0.685s,PASSED
"setText(findTestObject(""Object Repository/Page_Price It Right/input_API Price Check_text""), ""DMG1012T|VZH220M1HTR0606K|LQH3NPN2R2MME|DMG1012T-7"")",Chrome 102.0.5005.115,,,2022-06-27 11:15:26,2022-06-27 11:15:33,6.521s,PASSED
"click(findTestObject(""Object Repository/Page_Price It Right/button_Run by MPN""))",Chrome 102.0.5005.115,,,2022-06-27 11:15:33,2022-06-27 11:15:45,11.738s,PASSED
delay(3),Chrome 102.0.5005.115,,,2022-06-27 11:15:45,2022-06-27 11:15:48,3.131s,PASSED
"click(findTestObject(""Page_PIR/Page_PIR_NBQ/Export_button""))",Chrome 102.0.5005.115,,,2022-06-27 11:15:48,2022-06-27 11:15:57,9.333s,PASSED
"click(findTestObject(""Page_PIR/Page_PIR_NBQ/a_All""))",Chrome 102.0.5005.115,,,2022-06-27 11:15:57,2022-06-27 11:15:59,1.402s,PASSED
"scrollToElement(findTestObject(""Page_PIR/Page_PIR_NBQ/Add to Compare_button""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:15:59,2022-06-27 11:16:00,1.389s,PASSED
closeBrowser(),Chrome 102.0.5005.115,,,2022-06-27 11:16:00,2022-06-27 11:16:01,0.914s,PASSED
,,,,,,,
Test Cases/All Test Cases/NBQ/NBQ Manual Load,Chrome 102.0.5005.115,,,2022-06-27 11:16:01,2022-06-27 11:16:20,19.374s,FAILED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-06-27 11:16:02,2022-06-27 11:16:03,1.775s,PASSED
navigateToUrl(URL),Chrome 102.0.5005.115,,,2022-06-27 11:16:03,2022-06-27 11:16:06,2.390s,PASSED
"setText(findTestObject(""Page_LoginPage_It-Right/input_Sign in_username""), Username)",Chrome 102.0.5005.115,,,2022-06-27 11:16:06,2022-06-27 11:16:07,1.061s,PASSED
"setEncryptedText(findTestObject(""Page_LoginPage_It-Right/input_Sign in_password""), Password)",Chrome 102.0.5005.115,,,2022-06-27 11:16:07,2022-06-27 11:16:08,0.787s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/button_Sign in""))",Chrome 102.0.5005.115,,,2022-06-27 11:16:08,2022-06-27 11:16:11,3.814s,PASSED
maximizeWindow(),Chrome 102.0.5005.115,,,2022-06-27 11:16:11,2022-06-27 11:16:12,0.181s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/Three line icon""))",Chrome 102.0.5005.115,,,2022-06-27 11:16:12,2022-06-27 11:16:12,0.562s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/span_New Business Quoting""))",Chrome 102.0.5005.115,,,2022-06-27 11:16:12,2022-06-27 11:16:18,6.263s,PASSED
"uploadFile(findTestObject(""Page_PIR/Page_PIR_NBQ/UploadFile_PIR""), FileLocation)",Chrome 102.0.5005.115,,,2022-06-27 11:16:18,2022-06-27 11:16:20,1.713s,FAILED
,,,,,,,
Test Cases/All Test Cases/NBQ/QW Restore project,Chrome 102.0.5005.115,,,2022-06-27 11:16:20,2022-06-27 11:17:37,1m - 16.723s,FAILED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-06-27 11:16:21,2022-06-27 11:16:24,2.824s,PASSED
navigateToUrl(URL),Chrome 102.0.5005.115,,,2022-06-27 11:16:24,2022-06-27 11:16:27,2.654s,PASSED
"setText(findTestObject(""Page_LoginPage_It-Right/input_Sign in_username""), Username)",Chrome 102.0.5005.115,,,2022-06-27 11:16:27,2022-06-27 11:16:28,1.210s,PASSED
"setEncryptedText(findTestObject(""Page_LoginPage_It-Right/input_Sign in_password""), Password)",Chrome 102.0.5005.115,,,2022-06-27 11:16:28,2022-06-27 11:16:29,0.858s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/button_Sign in""))",Chrome 102.0.5005.115,,,2022-06-27 11:16:29,2022-06-27 11:16:33,3.882s,PASSED
maximizeWindow(),Chrome 102.0.5005.115,,,2022-06-27 11:16:33,2022-06-27 11:16:33,0.269s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/Three line icon""))",Chrome 102.0.5005.115,,,2022-06-27 11:16:33,2022-06-27 11:16:34,0.759s,PASSED
"scrollToElement(findTestObject(""Object Repository/Page_LoginPage_It-Right/span_New Business Quoting""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:16:34,2022-06-27 11:16:34,0.768s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/span_New Business Quoting""))",Chrome 102.0.5005.115,,,2022-06-27 11:16:34,2022-06-27 11:16:39,4.640s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/button_QWProject_qw-caret""))",Chrome 102.0.5005.115,,,2022-06-27 11:16:39,2022-06-27 11:16:40,1.231s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/a_Restore your last saved QW project""))",Chrome 102.0.5005.115,,,2022-06-27 11:16:40,2022-06-27 11:16:41,0.572s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/button_Export""))",Chrome 102.0.5005.115,,,2022-06-27 11:16:41,2022-06-27 11:16:55,13.934s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/a_All""))",Chrome 102.0.5005.115,,,2022-06-27 11:16:55,2022-06-27 11:16:58,3.016s,PASSED
delay(3),Chrome 102.0.5005.115,,,2022-06-27 11:16:58,2022-06-27 11:17:01,3.019s,PASSED
"click(findTestObject(""Page_Price It Right/button_Export""))",Chrome 102.0.5005.115,,,2022-06-27 11:17:01,2022-06-27 11:17:35,34.405s,PASSED
"scrollToElement(findTestObject(""Page_PIR/Page_PIR_NBQ/a_Costed BOM Report""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:17:35,2022-06-27 11:17:36,0.733s,PASSED
"click(findTestObject(""Page_PIR/Page_PIR_NBQ/a_Costed BOM Report""))",Chrome 102.0.5005.115,,,2022-06-27 11:17:36,2022-06-27 11:17:37,0.970s,FAILED
,,,,,,,
Test Cases/All Test Cases/NBQ/QW Project Upload,Chrome 102.0.5005.115,,,2022-06-27 11:17:37,2022-06-27 11:19:52,2m - 15.195s,PASSED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-06-27 11:17:38,2022-06-27 11:17:41,3.053s,PASSED
navigateToUrl(URL),Chrome 102.0.5005.115,,,2022-06-27 11:17:41,2022-06-27 11:17:44,2.649s,PASSED
"setText(findTestObject(""Page_LoginPage_It-Right/input_Sign in_username""), Username)",Chrome 102.0.5005.115,,,2022-06-27 11:17:44,2022-06-27 11:17:45,1.083s,PASSED
"setEncryptedText(findTestObject(""Page_LoginPage_It-Right/input_Sign in_password""), Password)",Chrome 102.0.5005.115,,,2022-06-27 11:17:45,2022-06-27 11:17:46,0.813s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/button_Sign in""))",Chrome 102.0.5005.115,,,2022-06-27 11:17:46,2022-06-27 11:17:49,3.182s,PASSED
maximizeWindow(),Chrome 102.0.5005.115,,,2022-06-27 11:17:49,2022-06-27 11:17:49,0.165s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/Three line icon""))",Chrome 102.0.5005.115,,,2022-06-27 11:17:49,2022-06-27 11:17:50,0.717s,PASSED
"scrollToElement(findTestObject(""Object Repository/Page_LoginPage_It-Right/span_New Business Quoting""), 2)",Chrome 102.0.5005.115,,,2022-06-27 11:17:50,2022-06-27 11:17:51,0.734s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/span_New Business Quoting""))",Chrome 102.0.5005.115,,,2022-06-27 11:17:51,2022-06-27 11:17:55,4.633s,PASSED
"click(findTestObject(""Page_PIR/Page_PIR_NBQ/button_QWProject""))",Chrome 102.0.5005.115,,,2022-06-27 11:17:55,2022-06-27 11:17:57,1.506s,PASSED
"setText(findTestObject(""Page_PIR/Page_PIR_NBQ/input_Restore previous parameters_search-qw-proj""), ""three"")",Chrome 102.0.5005.115,,,2022-06-27 11:17:57,2022-06-27 11:18:01,4.006s,PASSED
"click(findTestObject(""Page_PIR/Page_PIR_NBQ/button_TEST_PIR_THREE PARTS WITH DNP""))",Chrome 102.0.5005.115,,,2022-06-27 11:18:01,2022-06-27 11:18:35,33.773s,PASSED
delay(2),Chrome 102.0.5005.115,,,2022-06-27 11:18:35,2022-06-27 11:18:37,2.021s,PASSED
"click(findTestObject(""Page_PIR/Page_PIR_NBQ/button_Select""))",Chrome 102.0.5005.115,,,2022-06-27 11:18:37,2022-06-27 11:18:37,0.756s,PASSED
delay(2),Chrome 102.0.5005.115,,,2022-06-27 11:18:37,2022-06-27 11:18:39,2.032s,PASSED
"click(findTestObject(""Page_PIR/Page_PIR_NBQ/span_Run by CPN""))",Chrome 102.0.5005.115,,,2022-06-27 11:18:39,2022-06-27 11:18:53,13.885s,PASSED
delay(10),Chrome 102.0.5005.115,,,2022-06-27 11:18:53,2022-06-27 11:19:03,10.018s,PASSED
"scrollToElement(findTestObject(""Page_PIR/Page_PIR_NBQ/button_Save""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:19:03,2022-06-27 11:19:14,10.119s,PASSED
"click(findTestObject(""Page_PIR/Page_PIR_NBQ/button_Save""))",Chrome 102.0.5005.115,,,2022-06-27 11:19:14,2022-06-27 11:19:14,0.784s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/button_Export""))",Chrome 102.0.5005.115,,,2022-06-27 11:19:14,2022-06-27 11:19:47,32.861s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/a_Costed BOM Report""))",Chrome 102.0.5005.115,,,2022-06-27 11:19:47,2022-06-27 11:19:48,0.851s,PASSED
"verifyElementClickable(findTestObject(""Page_PIR/Page_PIR_NBQ/Add to Compare_button""))",Chrome 102.0.5005.115,,,2022-06-27 11:19:48,2022-06-27 11:19:51,3.174s,PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 102.0.5005.115,,,2022-06-27 11:19:51,2022-06-27 11:19:52,0.996s,PASSED
,,,,,,,
Test Cases/All Test Cases/NBQ/QW Export Check,Chrome 102.0.5005.115,,,2022-06-27 11:19:52,2022-06-27 11:20:24,31.794s,PASSED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-06-27 11:19:53,2022-06-27 11:19:55,1.679s,PASSED
navigateToUrl(URL),Chrome 102.0.5005.115,,,2022-06-27 11:19:55,2022-06-27 11:19:58,2.574s,PASSED
"setText(findTestObject(""Page_LoginPage_It-Right/input_Sign in_username""), Username)",Chrome 102.0.5005.115,,,2022-06-27 11:19:58,2022-06-27 11:19:59,1.142s,PASSED
"setEncryptedText(findTestObject(""Page_LoginPage_It-Right/input_Sign in_password""), Password)",Chrome 102.0.5005.115,,,2022-06-27 11:19:59,2022-06-27 11:20:00,0.913s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/button_Sign in""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:00,2022-06-27 11:20:03,3.256s,PASSED
maximizeWindow(),Chrome 102.0.5005.115,,,2022-06-27 11:20:03,2022-06-27 11:20:03,0.184s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/Three line icon""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:03,2022-06-27 11:20:04,0.585s,PASSED
"scrollToElement(findTestObject(""Object Repository/Page_LoginPage_It-Right/span_New Business Quoting""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:20:04,2022-06-27 11:20:04,0.663s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/span_New Business Quoting""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:04,2022-06-27 11:20:10,5.499s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/button_QWProject_qw-caret""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:10,2022-06-27 11:20:11,0.921s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/a_Restore your last saved QW project""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:11,2022-06-27 11:20:11,0.552s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/button_Export""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:11,2022-06-27 11:20:16,4.370s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/button_Export""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:16,2022-06-27 11:20:16,0.695s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/button_Export""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:16,2022-06-27 11:20:17,0.704s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/a_All""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:17,2022-06-27 11:20:18,1.221s,PASSED
"verifyElementClickable(findTestObject(""Page_PIR/Page_PIR_NBQ/Add to Compare_button""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:18,2022-06-27 11:20:20,2.025s,PASSED
takeFullPageScreenshot(),Chrome 102.0.5005.115,,,2022-06-27 11:20:20,2022-06-27 11:20:24,3.606s,PASSED
,,,,,,,
Test Cases/All Test Cases/NBQ/QW Restore project,Chrome 102.0.5005.115,,,2022-06-27 11:20:24,2022-06-27 11:21:31,1m - 6.522s,FAILED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-06-27 11:20:24,2022-06-27 11:20:27,3.169s,PASSED
navigateToUrl(URL),Chrome 102.0.5005.115,,,2022-06-27 11:20:27,2022-06-27 11:20:30,2.686s,PASSED
"setText(findTestObject(""Page_LoginPage_It-Right/input_Sign in_username""), Username)",Chrome 102.0.5005.115,,,2022-06-27 11:20:30,2022-06-27 11:20:31,1.143s,PASSED
"setEncryptedText(findTestObject(""Page_LoginPage_It-Right/input_Sign in_password""), Password)",Chrome 102.0.5005.115,,,2022-06-27 11:20:31,2022-06-27 11:20:32,0.681s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/button_Sign in""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:32,2022-06-27 11:20:35,3.081s,PASSED
maximizeWindow(),Chrome 102.0.5005.115,,,2022-06-27 11:20:35,2022-06-27 11:20:35,0.171s,PASSED
"click(findTestObject(""Page_LoginPage_It-Right/Three line icon""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:35,2022-06-27 11:20:36,1.421s,PASSED
"scrollToElement(findTestObject(""Object Repository/Page_LoginPage_It-Right/span_New Business Quoting""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:20:36,2022-06-27 11:20:37,0.658s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/span_New Business Quoting""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:37,2022-06-27 11:20:44,6.854s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/button_QWProject_qw-caret""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:44,2022-06-27 11:20:45,1.048s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/a_Restore your last saved QW project""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:45,2022-06-27 11:20:45,0.525s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/button_Export""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:45,2022-06-27 11:20:51,5.796s,PASSED
"click(findTestObject(""Object Repository/Page_PIR/Page_PIR_NBQ/a_All""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:51,2022-06-27 11:20:53,2.002s,PASSED
delay(3),Chrome 102.0.5005.115,,,2022-06-27 11:20:53,2022-06-27 11:20:56,3.017s,PASSED
"click(findTestObject(""Page_Price It Right/button_Export""))",Chrome 102.0.5005.115,,,2022-06-27 11:20:56,2022-06-27 11:21:29,32.250s,PASSED
"scrollToElement(findTestObject(""Page_PIR/Page_PIR_NBQ/a_Costed BOM Report""), 0)",Chrome 102.0.5005.115,,,2022-06-27 11:21:29,2022-06-27 11:21:29,0.686s,PASSED
"click(findTestObject(""Page_PIR/Page_PIR_NBQ/a_Costed BOM Report""))",Chrome 102.0.5005.115,,,2022-06-27 11:21:29,2022-06-27 11:21:31,1.300s,FAILED
