Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Page_It-Right Platform/button_Sign in""))",Chrome 102.0.5005.63,,,2022-06-06 15:32:42,2022-06-06 15:32:44,2.815s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform/span_WelcomeToggler""))",Chrome 102.0.5005.63,,,2022-06-06 15:32:44,2022-06-06 15:32:45,0.397s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_It-Right Platform/div_WelcomeMenu""), 0)",Chrome 102.0.5005.63,,,2022-06-06 15:32:45,2022-06-06 15:32:46,0.674s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform/span_GBS""))",Chrome 102.0.5005.63,,,2022-06-06 15:32:46,2022-06-06 15:32:50,4.728s,PASSED
delay(2),Chrome 102.0.5005.63,,,2022-06-06 15:32:50,2022-06-06 15:32:52,2.007s,PASSED
"click(findTestObject(""Page_DIR/button_Technical Sourcing""))",Chrome 102.0.5005.63,,,2022-06-06 15:32:52,2022-06-06 15:32:53,0.859s,PASSED
"click(findTestObject(""Page_DIR/span_Flex_Organization""))",Chrome 102.0.5005.63,,,2022-06-06 15:32:53,2022-06-06 15:32:54,0.722s,PASSED
"selectOptionByValue(findTestObject(""Page_DIR/select_Organization""), ""FLEX"", true)",Chrome 102.0.5005.63,,,2022-06-06 15:32:54,2022-06-06 15:32:59,5.518s,PASSED
delay(2),Chrome 102.0.5005.63,,,2022-06-06 15:32:59,2022-06-06 15:33:01,2.009s,PASSED
"scrollToElement(findTestObject(""Page_DIR/i_Project-folder-open""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:33:01,2022-06-06 15:33:33,31.396s,PASSED
"click(findTestObject(""Page_DIR/i_Project-folder-open""))",Chrome 102.0.5005.63,,,2022-06-06 15:33:33,2022-06-06 15:34:04,31.505s,PASSED
delay(3),Chrome 102.0.5005.63,,,2022-06-06 15:34:04,2022-06-06 15:34:07,3.017s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/a_Back to Projects""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:34:07,2022-06-06 15:34:08,0.377s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/a_PIR-TEST-0005""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:34:08,2022-06-06 15:34:08,0.353s,PASSED
"click(findTestObject(""Page_DIR/i_MPNoptionsMain""))",Chrome 102.0.5005.63,,,2022-06-06 15:34:08,2022-06-06 15:34:08,0.369s,PASSED
"click(findTestObject(""Page_DIR/a_Review""))",Chrome 102.0.5005.63,,,2022-06-06 15:34:08,2022-06-06 15:34:09,0.514s,PASSED
delay(3),Chrome 102.0.5005.63,,,2022-06-06 15:34:09,2022-06-06 15:34:12,3.015s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/h3_Parts Review""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:34:12,2022-06-06 15:34:12,0.358s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/span_PIR-TEST-0005""), 0)",Chrome 102.0.5005.63,,,2022-06-06 15:34:12,2022-06-06 15:34:13,0.364s,PASSED
"click(findTestObject(""Page_DIR/button_Select product category""))",Chrome 102.0.5005.63,,,2022-06-06 15:34:13,2022-06-06 15:34:13,0.404s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/div_Select product category""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:34:13,2022-06-06 15:34:14,0.482s,PASSED
"setText(findTestObject(""Page_DIR/input_Select product category""), ""cer"")",Chrome 102.0.5005.63,,,2022-06-06 15:34:14,2022-06-06 15:34:14,0.769s,PASSED
"click(findTestObject(""Page_DIR/span_Ceramic Capacitor""))",Chrome 102.0.5005.63,,,2022-06-06 15:34:14,2022-06-06 15:34:15,0.528s,PASSED
"selectOptionByValue(findTestObject(""Page_DIR/select_Commodity""), ""Ceramic Capacitor"", true)",Chrome 102.0.5005.63,,,2022-06-06 15:34:15,2022-06-06 15:34:21,6.100s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/div_Commodity code""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:34:21,2022-06-06 15:34:21,0.334s,PASSED
