Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sanity_GBS,Chrome 101.0.4951.54,,,2022-05-18 13:29:50,2022-05-18 13:30:58,1m - 8.348s,PASSED
,,,,,,,
Test Cases/Sanity/GBS/AF_Export,Chrome 101.0.4951.54,AF_Export,,2022-05-18 13:29:50,2022-05-18 13:30:58,1m - 8.073s,PASSED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-18 13:29:50,2022-05-18 13:29:53,2.668s,PASSED
maximizeWindow(),Chrome 101.0.4951.54,,,2022-05-18 13:29:53,2022-05-18 13:29:53,0.168s,PASSED
navigateToUrl(URL),Chrome 101.0.4951.54,,,2022-05-18 13:29:53,2022-05-18 13:29:57,3.889s,PASSED
"setText(findTestObject(""Page_It-Right Platform/Username""), username)",Chrome 101.0.4951.54,,,2022-05-18 13:29:57,2022-05-18 13:29:58,0.856s,PASSED
"setEncryptedText(findTestObject(""Page_It-Right Platform/password""), pwd)",Chrome 101.0.4951.54,,,2022-05-18 13:29:58,2022-05-18 13:29:58,0.461s,PASSED
"click(findTestObject(""Page_It-Right Platform/button_Sign in""))",Chrome 101.0.4951.54,,,2022-05-18 13:29:58,2022-05-18 13:30:00,2.059s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform/span_WelcomeToggler""))",Chrome 101.0.4951.54,,,2022-05-18 13:30:00,2022-05-18 13:30:01,0.604s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_It-Right Platform/div_WelcomeMenu""), 0)",Chrome 101.0.4951.54,,,2022-05-18 13:30:01,2022-05-18 13:30:02,0.598s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform/span_GBS""))",Chrome 101.0.4951.54,,,2022-05-18 13:30:02,2022-05-18 13:30:06,4.717s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/div_Technical Sourcing""))",Chrome 101.0.4951.54,,,2022-05-18 13:30:06,2022-05-18 13:30:09,2.549s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/span_Flex""))",Chrome 101.0.4951.54,,,2022-05-18 13:30:09,2022-05-18 13:30:09,0.532s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_DIR/select_Technical Sourcing                Flex""), ""FLEX"", true)",Chrome 101.0.4951.54,,,2022-05-18 13:30:09,2022-05-18 13:30:14,4.413s,PASSED
delay(2),Chrome 101.0.4951.54,,,2022-05-18 13:30:14,2022-05-18 13:30:16,2.032s,PASSED
"scrollToElement(findTestObject(""Page_DIR/i_Project file-excel""), 2)",Chrome 101.0.4951.54,,,2022-05-18 13:30:16,2022-05-18 13:30:16,0.401s,PASSED
"click(findTestObject(""Page_DIR/i_Project file-excel""))",Chrome 101.0.4951.54,,,2022-05-18 13:30:16,2022-05-18 13:30:17,0.454s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/ul_ExportOptions""), 0)",Chrome 101.0.4951.54,,,2022-05-18 13:30:17,2022-05-18 13:30:17,0.503s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/a_Both""))",Chrome 101.0.4951.54,,,2022-05-18 13:30:17,2022-05-18 13:30:18,0.445s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR/div_To Create Project   Drop GBS project fi_7b232b_1""), 0)",Chrome 101.0.4951.54,,,2022-05-18 13:30:18,2022-05-18 13:30:19,1.378s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/i_Project-folder-open""))",Chrome 101.0.4951.54,,,2022-05-18 13:30:19,2022-05-18 13:30:51,31.745s,PASSED
delay(2),Chrome 101.0.4951.54,,,2022-05-18 13:30:51,2022-05-18 13:30:53,2.004s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR/a_Back to Projects""), 3)",Chrome 101.0.4951.54,,,2022-05-18 13:30:53,2022-05-18 13:30:53,0.623s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR/a_PIR-TEST-0005""), 3)",Chrome 101.0.4951.54,,,2022-05-18 13:30:53,2022-05-18 13:30:54,0.322s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR/button_Export""), 3)",Chrome 101.0.4951.54,,,2022-05-18 13:30:54,2022-05-18 13:30:54,0.348s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/button_Export""))",Chrome 101.0.4951.54,,,2022-05-18 13:30:54,2022-05-18 13:30:54,0.379s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/ul_Export Options_Project""), 3)",Chrome 101.0.4951.54,,,2022-05-18 13:30:54,2022-05-18 13:30:55,0.452s,PASSED
"click(findTestObject(""Page_DIR/a_Both_Project""))",Chrome 101.0.4951.54,,,2022-05-18 13:30:55,2022-05-18 13:30:56,0.774s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR/a_PIR-TEST-0005""), 3)",Chrome 101.0.4951.54,,,2022-05-18 13:30:56,2022-05-18 13:30:56,0.569s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR/a_Back to Projects""), 3)",Chrome 101.0.4951.54,,,2022-05-18 13:30:56,2022-05-18 13:30:57,0.368s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/a_Welcome Thangasumathy Jayakumar""))",Chrome 101.0.4951.54,,,2022-05-18 13:30:57,2022-05-18 13:30:57,0.476s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/a_Logout""))",Chrome 101.0.4951.54,,,2022-05-18 13:30:57,2022-05-18 13:30:58,0.830s,PASSED
