Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
maximizeWindow(),Chrome 101.0.4951.67,,,2022-05-25 10:58:22,2022-05-25 10:58:22,0.144s,PASSED
navigateToUrl(URL),Chrome 101.0.4951.67,,,2022-05-25 10:58:22,2022-05-25 10:58:25,2.872s,PASSED
"setText(findTestObject(""Page_It-Right Platform/Username""), username)",Chrome 101.0.4951.67,,,2022-05-25 10:58:25,2022-05-25 10:58:26,0.769s,PASSED
"setEncryptedText(findTestObject(""Page_It-Right Platform/password""), pwd)",Chrome 101.0.4951.67,,,2022-05-25 10:58:26,2022-05-25 10:58:26,0.429s,PASSED
"click(findTestObject(""Page_It-Right Platform/button_Sign in""))",Chrome 101.0.4951.67,,,2022-05-25 10:58:26,2022-05-25 10:58:28,2.396s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform/span_WelcomeToggler""))",Chrome 101.0.4951.67,,,2022-05-25 10:58:28,2022-05-25 10:58:29,0.385s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_It-Right Platform/div_WelcomeMenu""), 0)",Chrome 101.0.4951.67,,,2022-05-25 10:58:29,2022-05-25 10:58:30,0.674s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/span_GBS Project Request""))",Chrome 101.0.4951.67,,,2022-05-25 10:58:30,2022-05-25 10:58:32,2.919s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/div_To Create Request""), 2)",Chrome 101.0.4951.67,,,2022-05-25 10:58:32,2022-05-25 10:58:34,1.781s,PASSED
"uploadFileWithDragAndDrop(findTestObject(""Page_DIR/div_To Create Request""), REQAF_File)",Chrome 101.0.4951.67,,,2022-05-25 10:58:34,2022-05-25 10:58:35,0.410s,PASSED
delay(2),Chrome 101.0.4951.67,,,2022-05-25 10:58:35,2022-05-25 10:58:37,2.017s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/div_Choose Analysis Type""), 2)",Chrome 101.0.4951.67,,,2022-05-25 10:58:37,2022-05-25 10:58:37,0.348s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/button_OK""))",Chrome 101.0.4951.67,,,2022-05-25 10:58:37,2022-05-25 10:59:09,31.644s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/div_Project Request Details""), 2)",Chrome 101.0.4951.67,,,2022-05-25 10:59:09,2022-05-25 10:59:20,11.300s,PASSED
"click(findTestObject(""Page_DIR/button_Please select site""))",Chrome 101.0.4951.67,,,2022-05-25 10:59:20,2022-05-25 10:59:20,0.425s,PASSED
"click(findTestObject(""Page_DIR/span_012 - PCBA KALLANG, SINGAPORE (012)""))",Chrome 101.0.4951.67,,,2022-05-25 10:59:20,2022-05-25 10:59:21,0.534s,PASSED
"click(findTestObject(""Page_DIR/button_Customer""))",Chrome 101.0.4951.67,,,2022-05-25 10:59:21,2022-05-25 10:59:21,0.535s,PASSED
"click(findTestObject(""Page_DIR/span_3M COMPANY""))",Chrome 101.0.4951.67,,,2022-05-25 10:59:21,2022-05-25 10:59:22,0.552s,PASSED
"click(findTestObject(""Page_DIR/input__dueDateRequest""))",Chrome 101.0.4951.67,,,2022-05-25 10:59:22,2022-05-25 10:59:23,0.524s,PASSED
delay(3),Chrome 101.0.4951.67,,,2022-05-25 10:59:23,2022-05-25 10:59:26,3.004s,PASSED
"click(findTestObject(""Page_DIR/span_MonthRequest""))",Chrome 101.0.4951.67,,,2022-05-25 10:59:26,2022-05-25 10:59:26,0.432s,PASSED
"scrollToElement(findTestObject(""Page_DIR/div_DecemberRequest""), 2, STOP_ON_FAILURE)",Chrome 101.0.4951.67,,,2022-05-25 10:59:26,2022-05-25 10:59:26,0.377s,PASSED
"click(findTestObject(""Page_DIR/div_DecemberRequest""))",Chrome 101.0.4951.67,,,2022-05-25 10:59:26,2022-05-25 10:59:27,0.414s,PASSED
delay(2),Chrome 101.0.4951.67,,,2022-05-25 10:59:27,2022-05-25 10:59:29,2.009s,PASSED
"click(findTestObject(""Page_DIR/span_YearRequest""))",Chrome 101.0.4951.67,,,2022-05-25 10:59:29,2022-05-25 10:59:29,0.383s,PASSED
delay(2),Chrome 101.0.4951.67,,,2022-05-25 10:59:29,2022-05-25 10:59:31,2.015s,PASSED
"scrollToElement(findTestObject(""Page_DIR/div_Year2024Request""), 2)",Chrome 101.0.4951.67,,,2022-05-25 10:59:31,2022-05-25 10:59:32,0.394s,PASSED
"click(findTestObject(""Page_DIR/div_Year2024Request""))",Chrome 101.0.4951.67,,,2022-05-25 10:59:32,2022-05-25 10:59:32,0.380s,PASSED
delay(2),Chrome 101.0.4951.67,,,2022-05-25 10:59:32,2022-05-25 10:59:34,2.013s,PASSED
"click(findTestObject(""Page_DIR/div_Date31Request""))",Chrome 101.0.4951.67,,,2022-05-25 10:59:34,2022-05-25 10:59:34,0.428s,PASSED
delay(2),Chrome 101.0.4951.67,,,2022-05-25 10:59:34,2022-05-25 10:59:36,2.005s,PASSED
"setText(findTestObject(""Page_DIR/textarea_Comments_Request""), ""test rqst"")",Chrome 101.0.4951.67,,,2022-05-25 10:59:36,2022-05-25 10:59:37,0.767s,PASSED
"scrollToElement(findTestObject(""Page_DIR/select_RequestType""), 2, STOP_ON_FAILURE)",Chrome 101.0.4951.67,,,2022-05-25 10:59:37,2022-05-25 10:59:38,0.454s,PASSED
"selectOptionByValue(findTestObject(""Page_DIR/select_RequestType""), ""GBS"", true)",Chrome 101.0.4951.67,,,2022-05-25 10:59:38,2022-05-25 10:59:39,1.238s,PASSED
"selectOptionByValue(findTestObject(""Page_DIR/select_Application""), ""MILITARY"", true)",Chrome 101.0.4951.67,,,2022-05-25 10:59:39,2022-05-25 10:59:40,1.295s,PASSED
"click(findTestObject(""Page_DIR/button_CreateRequest""))",Chrome 101.0.4951.67,,,2022-05-25 10:59:40,2022-05-25 10:59:41,0.554s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/div_SuccessProject Request""), 4)",Chrome 101.0.4951.67,,,2022-05-25 10:59:41,2022-05-25 11:00:11,30.131s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/button_OK""))",Chrome 101.0.4951.67,,,2022-05-25 11:00:11,2022-05-25 11:00:42,31.472s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/div_AFSelfServiceAlert""), 2)",Chrome 101.0.4951.67,,,2022-05-25 11:00:42,2022-05-25 11:00:43,0.827s,PASSED
"verifyElementPresent(findTestObject(""Page_DIR/div_AFSelfServiceEmail""), 2)",Chrome 101.0.4951.67,,,2022-05-25 11:00:43,2022-05-25 11:00:43,0.374s,PASSED
